page_id,text,label,category,encoded_category
537,00DAYS07HOURS09MINUTES39SECONDS,1,Urgency,7
941,Strong demand! Complete your order before it's too late!,1,Scarcity,4
269,"Nancy in Pennsylvania purchased 24"" Italian Sterling Silver Milano Twist Adjustable Chain",1,Social Proof,6
880,I agree to receive marketing emails from Natural Life and agree to our Privacy Policy and terms of use.,1,Forced Action,0
212, Read More ,0,Not Dark Pattern,2
111,"Ken in Three Bridges, United States purchased All Zebrawood + Olive Ash",1,Social Proof,6
34,11 people have purchased this item,1,Social Proof,6
300,4 bought in the last 24 hours.,1,Social Proof,6
890,"Prior to the automatic renewal and billing, we will notify you in advance (via the email you used at the time of enrollment) of (i) the pending renewal, (ii) the then current fees and charges applicable to the Passport Program, and (iii) where you may find more information about the Passport Program. We will also send you an additional email confirming your renewal. Should you elect not to renew your Membership, you may cancel at any time prior to the renewal by emailing us at passportmembership@1800flowers.com and your credit/debit card on file with us will not be charged. A confirmation email will be sent to you.",1,Obstruction,3
1701,LIMITED TIME OFFER : Grab a Matching Pair & save up 60%!,1,Misdirection,1
1772,Purchase protection added,1,Sneaking,5
1466,Only 867 left,1,Scarcity,4
1247,Only 1 Item(s) left,1,Scarcity,4
877,"I’ve read and accept the terms & conditions * , I also authorize Bosley to contact me by phone or text utilizing automated dialing equipment, as well as by email or mail with information about appointments, products, services, news or promotions. I also agree to Bosley's Terms of Service. Otherwise, call Bosley at 800-985-6405 to request your FREE information kit or to schedule your FREE no-obligation consultation.",1,Forced Action,0
879,I would like to join Backstage Pass & agree to the Terms & Conditions & to receive emails & other promotional offers.,1,Forced Action,0
1174,Only 14 left,1,Scarcity,4
917,Hugs and Kisses Rose Bouquet $44.99 Discount -$6.75 Delivery $13.99 Tax $3.46 Item Total $55.69,1,Sneaking,5
1712,People also buy this with,1,Misdirection,1
505,Your order is reserved for 09:35 minutes!,1,Urgency,7
1772,Purchase protection added,1,Sneaking,5
1451,Engine Cooling System,0,Not Dark Pattern,2
1492,5 LEFT,1,Scarcity,4
1331,Limited quantity available,1,Scarcity,4
244,Someone in Pittsworth bought a Ultimate COLT Anal Training Kit 2 hours ago,1,Social Proof,6
880,I agree to receive marketing emails from Natural Life and agree to our Privacy Policy and terms of use.,1,Forced Action,0
347,"No, I don't want a discount",1,Misdirection,1
818,OFFER ENDS: 09h: 09m: 55s: 0 ,1,Urgency,7
1022,FREE SHIPPING // FOR A LIMITED TIME ONLY,1,Urgency,7
917,Hugs and Kisses Rose Bouquet $44.99 Discount -$6.75 Delivery $13.99 Tax $3.46 Item Total $55.69,1,Sneaking,5
1766,Shipping Insurance Remove Insurance,1,Sneaking,5
1373, All Brands A-Z ,0,Not Dark Pattern,2
841,Get 20% off Sample Doors! ×Offer Ends In 58 : 29 Use Promo Code sample20off,1,Urgency,7
177,308 viewed per day,1,Social Proof,6
927,"Be part of the best family ever & enjoy 15% in VIP Benefits on every order, every day. That's 10% Instant Savings plus 5% back in Rewards Cash on everything. Plus, enjoy 90 days to test run your shoes, socks, and insoles. And so much more! Join today for just $1.99 your first year.  ",1,Sneaking,5
904,"When you join the PetPlus Plan, you are given the option to purchase your membership on an annual or monthly basis and you are automatically enrolled in our recurring billing program. You may cancel at any time by contacting our customer service team, but you will not be refunded for any unused days on your membership if you choose to cancel prior to the end of your billing cycle. You may cancel your PetPlus membership at any time without penalty if you have not utilized any of your PetPlus benefits (including discounts on products and/or services). For customers charged on a monthly basis, if you have purchased products or used services using your PetPlus benefits, we will charge a $25 administrative fee per membership cancellation if the membership is cancelled within three months of enrollment.",1,Obstruction,3
1171,Only 1 Left,1,Scarcity,4
884,"There is no commitment and no minimum to buy. Please note exact shipment times may vary. To customize this program or future shipments, call customer service anytime at 1-800-THICKEN (844-2536).",1,Obstruction,3
1663,We only have few stocks left for this product. Please don't miss the chance.,1,Scarcity,4
891,"To cancel your order before it ships, call us.",1,Obstruction,3
1524,Only 8 left in stock. Almost Gone!,1,Scarcity,4
71,2049 sold in the last 7 days,1,Social Proof,6
1450,Going Fast: Limited Quantities Left!,1,Scarcity,4
179,2 viewed per hour,1,Social Proof,6
1658, View All Parts ,0,Not Dark Pattern,2
877,"I’ve read and accept the terms & conditions * , I also authorize Bosley to contact me by phone or text utilizing automated dialing equipment, as well as by email or mail with information about appointments, products, services, news or promotions. I also agree to Bosley's Terms of Service. Otherwise, call Bosley at 800-985-6405 to request your FREE information kit or to schedule your FREE no-obligation consultation.",1,Forced Action,0
894,"IF YOU PARTICIPATE IN AN AUTOMATIC RENEWAL SUBSCRIPTION AND YOU HAVE PROVIDED US WITH A VALID CREDIT CARD NUMBER OR AN ALTERNATE PAYMENT METHOD, EACH SHIPMENT WILL BE AUTOMATICALLY PROCESSED AT THE TIME OF EACH SHIPMENT OR INSTALLMENT AND WILL BE BILLED TO THE PAYMENT METHOD YOU PROVIDED TO US AT THE TIME OF YOUR INITIAL PURCHASE AND AGREEMENT TO PARTICIPATE IN THE PROGRAM. IF YOU WISH TO CANCEL YOUR PARTICIPATION IN AN AUTOMATIC RENEWAL SUBSCRIPTION, YOU MAY DO SO AT ANY TIME BY CONTACTING A CUSTOMER CARE PROFESSIONAL AT THE CONTACT INFORMATION PROVIDED ON THE WEBSITE.",1,Obstruction,3
1531,This size has only 1 left in stock,1,Scarcity,4
414,Authenticity Guaranteed,0,Not Dark Pattern,2
1476,2 in stock,1,Scarcity,4
1474,Only 13 left!,1,Scarcity,4
109,"Someone in Arden Hills, United States purchased 120ml Young Napoleon | Best Strawberry Shortcake eJuice | Vaporham Lincoln eLiquid about 42 minutes ago",1,Social Proof,6
891,"To cancel your order before it ships, call us.",1,Obstruction,3
879,I would like to join Backstage Pass & agree to the Terms & Conditions & to receive emails & other promotional offers.,1,Forced Action,0
889,"If you wish to cancel a membership, please contact our Customer Services Department on UK: +44 808 164 8264 (standard local call charges will apply) or via email on customer.service@beautypie.com. You can also contact the Customer Services Department by post at: Beauty Pie Limited, Customer Service Department, The Point, 210 New Kings Road, London SW6 5NZ, United Kingdom. Please quote your order number in all correspondence.",1,Obstruction,3
1729,Lenscap: Damage Only,1,Misdirection,1
76,5 Viewing This Product,1,Social Proof,6
616,Spring Sale Extended,1,Urgency,7
1330,Only 2 left.,1,Scarcity,4
771,LAST CHANCE - UP TO 70% OFF - ENDS IN: 20 HRS 28 MINS 30 SECS,1,Urgency,7
1195,ONLY 3 LEFT! GET IT NOW!,1,Scarcity,4
901,"You may cancel your Minted More membership at any time by contacting Minted Customer Service at www.minted.com/help. If you cancel your membership before your Minted More gift box has shipped, we will refund your full membership fee; provided that we may charge you (or withhold from your refund) the value of Minted More discount benefits used by you and your account prior to cancellation. If you cancel at any other time, your membership fee is non-refundable.",1,Obstruction,3
916,Order Subtotal $19.99 Standard Delivery $12.99 Care & Handling $2.99 Tax $2.38 Total $38.35 Savings Today $10.00,1,Sneaking,5
1010,Limited Time,1,Urgency,7
890,"Prior to the automatic renewal and billing, we will notify you in advance (via the email you used at the time of enrollment) of (i) the pending renewal, (ii) the then current fees and charges applicable to the Passport Program, and (iii) where you may find more information about the Passport Program. We will also send you an additional email confirming your renewal. Should you elect not to renew your Membership, you may cancel at any time prior to the renewal by emailing us at passportmembership@1800flowers.com and your credit/debit card on file with us will not be charged. A confirmation email will be sent to you.",1,Obstruction,3
1373,LAST 1 LEFT,1,Scarcity,4
384,"No thanks, I'll pay full price",1,Misdirection,1
917,Hugs and Kisses Rose Bouquet $44.99 Discount -$6.75 Delivery $13.99 Tax $3.46 Item Total $55.69,1,Sneaking,5
460,"No Thanks, I like paying full price.",1,Misdirection,1
878,I accept the Terms & Conditions of the FREE Brother Care Program and agree to receive exclusive offers and general promotions from Brother. I may withdraw my consent at any time.,1,Forced Action,0
1028,LIMITED TIME ONLY!,1,Urgency,7
1010,Limited Time,1,Urgency,7
340,"NO, I DON'T FEEL LUCKY",1,Misdirection,1
1711,DON'T MISS ON THESE AWESOME ITEMS / DON'T MISS ON OUR TABLE DECORATION SYSTEM,1,Misdirection,1
60,273 units sold in the last 30 days,1,Social Proof,6
286,"Trey in Sparta, United States purchased Stealth Angel Ultra Lightweight & Portable Sleeping Bag about 45 minutes ago",1,Social Proof,6
1107,Availability: Low in stock today,1,Scarcity,4
895,"You may cancel or renew your membership to the VIP Program or find out more information about your VIP Program subscription, including your annual expiration date, by contacting support@grove.co.",1,Obstruction,3
321,"No thanks, I don't like saving money",1,Misdirection,1
1497,ONLY 1 ITEM LEFT,1,Scarcity,4
638,Focus remotes,0,Not Dark Pattern,2
1756,"You choose: just one box, or a  Madison Reed Membership?",1,Misdirection,1
306,"Someone from Osijek, Croatia just bought TMC CP Style Single Pistol Pouch",1,Social Proof,6
1053,Site Wide Savings for the Entire Family! Pricing is off Rogan's Shoes every day Low Prices! Prices are already reflected on the site. Limited time only! Restrictions apply. Online Only.,1,Urgency,7
124,8 customers have bought today,1,Social Proof,6
1358,limited availability at this price!,1,Scarcity,4
879,I would like to join Backstage Pass & agree to the Terms & Conditions & to receive emails & other promotional offers.,1,Forced Action,0
316,I don't like discounts,1,Misdirection,1
1766,Shipping Insurance Remove Insurance,1,Sneaking,5
162,5338 people bought this,1,Social Proof,6
1052,"Now 20% off, hurry limited time offer!",1,Urgency,7
1130,There is only one product left!,1,Scarcity,4
1550,Exotic Bird Food,0,Not Dark Pattern,2
331,"no thanks, I like paying full price",1,Misdirection,1
243,Purchased 100+ times in the last few days.,1,Social Proof,6
1317, Alchemy Books ,0,Not Dark Pattern,2
436,No thanks. I prefer paying full price.,1,Misdirection,1
884,"There is no commitment and no minimum to buy. Please note exact shipment times may vary. To customize this program or future shipments, call customer service anytime at 1-800-THICKEN (844-2536).",1,Obstruction,3
1304,Body Washes,0,Not Dark Pattern,2
230,"Location: Kansas City, MO",0,Not Dark Pattern,2
1317, Gemstone softwares ,0,Not Dark Pattern,2
877,"I’ve read and accept the terms & conditions * , I also authorize Bosley to contact me by phone or text utilizing automated dialing equipment, as well as by email or mail with information about appointments, products, services, news or promotions. I also agree to Bosley's Terms of Service. Otherwise, call Bosley at 800-985-6405 to request your FREE information kit or to schedule your FREE no-obligation consultation.",1,Forced Action,0
113, Don't leave without taking discount ,0,Not Dark Pattern,2
1513,Currently 8 left in stock.,1,Scarcity,4
680,Select Occasion close,0,Not Dark Pattern,2
